psa_id,domain,subcategory,psa_text
PSA_00567,Security & Safety,Cyber Safety,Protect your personal data. Keep your software updated.
PSA_00568,Security & Safety,Emergency Preparedness,Do not wait for an emergency to prepare. Keep essential medicines available.
PSA_00569,Security & Safety,Fire Safety,Fire safety starts with prevention. Report fire hazards immediately.
PSA_00570,Security & Safety,Road Safety,Observe traffic rules and wear your seat belt.
PSA_00571,Security & Safety,Community Safety,Work with local authorities to prevent blocked access routes.
PSA_00572,Security & Safety,Personal Safety,Protect your personal information and avoid accepting help from suspicious strangers.
PSA_00573,Security & Safety,Emergency Preparedness,Stay ready for emergencies in evacuation centres. Charge communication devices.
PSA_00574,Security & Safety,Road Safety,Make every journey safer by choosing to wear a helmet when riding a motorcycle.
PSA_00575,Security & Safety,Road Safety,Protect all road users. Avoid using your phone while driving.
PSA_00576,Security & Safety,Road Safety,Emergency Medical Services urges motorcyclists to wear your seat belt.
PSA_00577,Security & Safety,Crime Prevention,"Youth, help prevent burglary by choosing to lock your doors and windows."
PSA_00578,Security & Safety,Road Safety,County Government reminds road users that road safety saves lives.
PSA_00579,Security & Safety,Cyber Safety,Stay safe online and avoid fake websites.
PSA_00580,Security & Safety,Emergency Preparedness,Follow official instructions during landslides.
PSA_00581,Security & Safety,Road Safety,"Drive, ride or walk responsibly. Stop for pedestrians."
PSA_00582,Security & Safety,Public Safety,Safety in public spaces is everyone's responsibility. Keep emergency numbers accessible.
PSA_00583,Security & Safety,Fire Safety,Do not ignore fire hazards. Practice fire evacuation procedures.
PSA_00584,Security & Safety,Fire Safety,Prevent fire outbreaks before they start. Store flammable materials safely.
PSA_00585,Security & Safety,Public Safety,Stay alert to security threats in stadiums.
PSA_00586,Security & Safety,Crime Prevention,"Members of the public, help prevent burglary by choosing to keep valuables out of sight."
PSA_00587,Security & Safety,Public Safety,Protect yourself and others during public emergencies. Report emergencies immediately.
PSA_00588,Security & Safety,Cyber Safety,Reduce the risk of weak passwords. Use trusted websites for online transactions.
PSA_00589,Security & Safety,Personal Safety,Be cautious in public transport stations. Avoid accepting help from suspicious strangers.
PSA_00590,Security & Safety,Emergency Preparedness,Prepared communities recover faster. Charge communication devices.
PSA_00591,Security & Safety,Public Safety,Avoid dangerous or restricted areas. Follow evacuation procedures.
PSA_00592,Security & Safety,Personal Safety,Stay alert in crowded places and stay alert to your surroundings.
PSA_00593,Security & Safety,Personal Safety,Share safety information with people you trust. Keep emergency contacts available.
PSA_00594,Security & Safety,Public Safety,Support safer public spaces by choosing to keep emergency numbers accessible.
PSA_00595,Security & Safety,Crime Prevention,Help reduce vandalism in neighbourhoods. Verify identities before giving information.
PSA_00596,Security & Safety,Road Safety,"Before starting your journey, remember to avoid using your phone while driving."
PSA_00597,Security & Safety,Cyber Safety,Use digital services safely. Log out of shared devices.
PSA_00598,Security & Safety,Cyber Safety,Protect your personal data. Avoid clicking unknown links.
PSA_00599,Security & Safety,Public Safety,Keep emergency numbers available. Report unsafe conditions promptly.
PSA_00600,Security & Safety,Crime Prevention,Protect yourself and others from fraud. Protect personal belongings.
PSA_00601,Security & Safety,Community Safety,Community safety is everyone's responsibility. Assist vulnerable community members.
PSA_00602,Security & Safety,Fire Safety,Prepare for fire emergencies by choosing to keep a fire extinguisher nearby.
PSA_00603,Security & Safety,Crime Prevention,Directorate of Criminal Investigations reminds market traders to lock your doors and windows.
PSA_00604,Security & Safety,Fire Safety,Prevent fire outbreaks before they start. Inspect electrical wiring regularly.
PSA_00605,Security & Safety,Road Safety,Help make town centres safer. Keep a safe following distance.
PSA_00606,Security & Safety,Public Safety,Help prevent accidents by choosing to remain calm during emergencies.
PSA_00607,Security & Safety,Cyber Safety,Strengthen your cybersecurity by choosing to protect confidential information.
PSA_00608,Security & Safety,Crime Prevention,National Police Service promotes crime prevention by asking market traders to share safety information with neighbours.
PSA_00609,Security & Safety,Crime Prevention,Kenya Police Service promotes crime prevention by asking commuters to keep valuables out of sight.
PSA_00610,Security & Safety,Fire Safety,Kenya Red Cross urges market traders to take fire safety seriously.
PSA_00611,Security & Safety,Personal Safety,Share safety information with people you trust. Stay alert to your surroundings.
PSA_00612,Security & Safety,Crime Prevention,Keep shopping centres safer by choosing to stay alert in crowded places.
PSA_00613,Security & Safety,Crime Prevention,Support safer neighbourhoods by choosing to cooperate with law enforcement.
PSA_00614,Security & Safety,Road Safety,Safe roads depend on responsible choices. Drive within the speed limit.
PSA_00615,Security & Safety,Personal Safety,Stay safe while travelling. Avoid accepting help from suspicious strangers.
PSA_00616,Security & Safety,Personal Safety,"Families, protect yourself by choosing to stay alert to your surroundings."
PSA_00617,Security & Safety,Community Safety,Protect your neighbourhood by choosing to keep public spaces clean.
PSA_00618,Security & Safety,Public Safety,Protect yourself and others during public emergencies. Avoid restricted areas.
PSA_00619,Security & Safety,Fire Safety,"Teachers, help prevent flammable materials by choosing to practice fire evacuation procedures."
PSA_00620,Security & Safety,Crime Prevention,"Business owners, help prevent public insecurity by choosing to report crimes promptly."
PSA_00621,Security & Safety,Public Safety,"Workers, follow official safety instructions and avoid restricted areas."
PSA_00622,Security & Safety,Crime Prevention,Keep markets safer by choosing to keep valuables out of sight.
PSA_00623,Security & Safety,Personal Safety,Stay alert in crowded places and keep personal information private.
PSA_00624,Security & Safety,Fire Safety,Prevent fire outbreaks before they start. Call emergency services during a fire.
PSA_00625,Security & Safety,Road Safety,Road safety begins with responsible behaviour. Maintain your vehicle regularly.
PSA_00626,Security & Safety,Crime Prevention,Community vigilance can prevent vandalism. Share safety information with neighbours.
PSA_00627,Security & Safety,Community Safety,Chief's Office reminds students to support community safety initiatives.
PSA_00628,Security & Safety,Personal Safety,Community Policing Committee advises women to move to a safe place during danger.
PSA_00629,Security & Safety,Fire Safety,Community Fire Brigade reminds teachers to report fire hazards immediately.
PSA_00630,Security & Safety,Cyber Safety,Online safety starts with careful choices. Keep your software updated.
PSA_00631,Security & Safety,Crime Prevention,"Drivers, help prevent crime by choosing to report suspicious activity immediately."
PSA_00632,Security & Safety,Cyber Safety,Financial Institutions reminds employees to protect confidential information.
PSA_00633,Security & Safety,Fire Safety,A small safety action can prevent a major fire. Leave the building immediately if a fire starts.
PSA_00634,Security & Safety,Fire Safety,Stay alert to fire risks in shopping centres. Call emergency services during a fire.
PSA_00635,Security & Safety,Road Safety,Stay alert on urban roads. Never drive under the influence.
PSA_00636,Security & Safety,Road Safety,Every road user has a duty to prevent accidents. Keep a safe following distance.
PSA_00637,Security & Safety,Emergency Preparedness,Stay informed through official alerts and keep emergency contacts accessible.
PSA_00638,Security & Safety,Emergency Preparedness,Stay ready for emergencies in town centres. Follow evacuation instructions.
PSA_00639,Security & Safety,Cyber Safety,Protect your personal data. Use trusted websites for online transactions.
PSA_00640,Security & Safety,Fire Safety,Safe handling of electricity and flames prevents fires. Keep a fire extinguisher nearby.
PSA_00641,Security & Safety,Cyber Safety,Protect yourself while using online platforms. Report cybercrime immediately.
PSA_00642,Security & Safety,Community Safety,Report unsafe conditions in residential estates.
PSA_00643,Security & Safety,Crime Prevention,County Government reminds business owners to protect personal belongings.
PSA_00644,Security & Safety,Road Safety,Safe roads depend on responsible choices. Avoid using your phone while driving.
PSA_00645,Security & Safety,Crime Prevention,Protect your property and remember to share safety information with neighbours.
PSA_00646,Security & Safety,Cyber Safety,"Students, protect your digital accounts by choosing to enable two-factor authentication."
PSA_00647,Security & Safety,Community Safety,Local Administration encourages members of the public to keep public spaces clean.
PSA_00648,Security & Safety,Road Safety,"Drive, ride or walk responsibly. Avoid using your phone while driving."
PSA_00649,Security & Safety,Crime Prevention,Chief's Office reminds market traders to cooperate with law enforcement.
PSA_00650,Security & Safety,Road Safety,Safe roads depend on responsible choices. Maintain your vehicle regularly.
PSA_00651,Security & Safety,Public Safety,County Security Office urges business owners to assist vulnerable people safely.
PSA_00652,Security & Safety,Road Safety,National Transport and Safety Authority reminds school children that road safety saves lives.
PSA_00653,Security & Safety,Emergency Preparedness,Support vulnerable people during emergencies. Follow evacuation instructions.
PSA_00654,Security & Safety,Cyber Safety,Communications Authority of Kenya reminds students to protect confidential information.
PSA_00655,Security & Safety,Personal Safety,"Travellers, protect yourself by choosing to avoid walking alone in poorly lit areas."
PSA_00656,Security & Safety,Crime Prevention,Directorate of Criminal Investigations promotes crime prevention by asking families to verify identities before giving information.
PSA_00657,Security & Safety,Emergency Preparedness,Prepared communities recover faster. Keep essential medicines available.
PSA_00658,Security & Safety,Road Safety,Kenya Red Cross urges cyclists to cross the road at designated crossings.
PSA_00659,Security & Safety,Public Safety,Report unsafe conditions in parks promptly.
PSA_00660,Security & Safety,Cyber Safety,Online safety starts with careful choices. Use strong passwords.
PSA_00661,Security & Safety,Personal Safety,"Older adults, protect yourself by choosing to move to a safe place during danger."
PSA_00662,Security & Safety,Cyber Safety,Protect your personal data. Protect confidential information.
PSA_00663,Security & Safety,Cyber Safety,Stay safe online and avoid phishing scams.
PSA_00664,Security & Safety,Public Safety,Public safety depends on responsible behaviour. Assist vulnerable people safely.
PSA_00665,Security & Safety,Cyber Safety,Report suspected phishing scams immediately.
PSA_00666,Security & Safety,Road Safety,Kenya Red Cross reminds families that road safety saves lives.
PSA_00667,Security & Safety,Emergency Preparedness,Be prepared to leave schools safely. Store clean drinking water.
PSA_00668,Security & Safety,Fire Safety,Fire safety starts with prevention. Keep emergency exits clear.
PSA_00669,Security & Safety,Personal Safety,County Government advises members of the public to keep emergency contacts available.
PSA_00670,Security & Safety,Cyber Safety,Do not trust suspicious online messages. Log out of shared devices.
PSA_00671,Security & Safety,Community Safety,Local Administration reminds residents to support community safety initiatives.
PSA_00672,Security & Safety,Personal Safety,County Government advises workers to stay alert to your surroundings.
PSA_00673,Security & Safety,Emergency Preparedness,"During emergencies, remain calm and know your evacuation route."
PSA_00674,Security & Safety,Cyber Safety,"Students, protect your digital accounts by choosing to keep your software updated."
PSA_00675,Security & Safety,Crime Prevention,Stay alert to burglary in public transport stations. Verify identities before giving information.
PSA_00676,Security & Safety,Cyber Safety,"Employees, protect your digital accounts by choosing to keep your software updated."
PSA_00677,Security & Safety,Emergency Preparedness,Public Safety Department advises business owners to report emergencies immediately.
PSA_00678,Security & Safety,Public Safety,"During emergencies, remain calm and keep emergency numbers accessible."
PSA_00679,Security & Safety,Road Safety,Stay alert on roundabouts. Stop for pedestrians.
PSA_00680,Security & Safety,Fire Safety,Community Fire Brigade urges business owners to take fire safety seriously.
PSA_00681,Security & Safety,Public Safety,Protect yourself and others during public emergencies. Cooperate with emergency responders.
PSA_00682,Security & Safety,Cyber Safety,Reduce the risk of online fraud. Use strong passwords.
PSA_00683,Security & Safety,Public Safety,Stay alert to hazardous situations in community facilities.
PSA_00684,Security & Safety,Public Safety,Help prevent security threats by choosing to keep emergency numbers accessible.
PSA_00685,Security & Safety,Community Safety,Protect public property by choosing to follow local safety guidelines.
PSA_00686,Security & Safety,Public Safety,"Residents, follow official safety instructions and report unsafe conditions promptly."
PSA_00687,Security & Safety,Public Safety,Keep emergency numbers available. Keep emergency numbers accessible.
PSA_00688,Security & Safety,Community Safety,"Together, communities can prevent crime. Report safety concerns promptly."
PSA_00689,Security & Safety,Crime Prevention,Protect yourself and others from crime. Protect personal belongings.
PSA_00690,Security & Safety,Public Safety,Support safer public spaces by choosing to follow evacuation procedures.
PSA_00691,Security & Safety,Community Safety,Work with local authorities to prevent unsafe neighbourhoods.
PSA_00692,Security & Safety,Cyber Safety,Keep your online accounts secure. Use strong passwords.
PSA_00693,Security & Safety,Cyber Safety,Report suspected cyberbullying immediately.
PSA_00694,Security & Safety,Road Safety,Public Transport Authority reminds pedestrians that road safety saves lives.
PSA_00695,Security & Safety,Community Safety,Public participation can reduce illegal dumping. Keep public spaces clean.
PSA_00696,Security & Safety,Crime Prevention,Community vigilance can prevent robbery. Stay alert in crowded places.
PSA_00697,Security & Safety,Community Safety,Do not ignore threats to community safety. Encourage community participation.
PSA_00698,Security & Safety,Community Safety,Work with local authorities to prevent abandoned buildings.
PSA_00699,Security & Safety,Crime Prevention,Security Response Team promotes crime prevention by asking pedestrians to use secure parking areas.
PSA_00700,Security & Safety,Public Safety,"Students, follow official safety instructions and stay informed through official updates."
PSA_00701,Security & Safety,Crime Prevention,Local Administration promotes crime prevention by asking youth to report suspicious activity immediately.
PSA_00702,Security & Safety,Public Safety,Stay alert to hazardous situations in schools.
PSA_00703,Security & Safety,Crime Prevention,Protect yourself and others from vandalism. Share safety information with neighbours.
PSA_00704,Security & Safety,Road Safety,Safe roads depend on responsible choices. Cross the road at designated crossings.
PSA_00705,Security & Safety,Emergency Preparedness,Be prepared to leave town centres safely. Prepare an emergency kit.
PSA_00706,Security & Safety,Crime Prevention,Take simple steps to reduce public insecurity. Keep valuables out of sight.
PSA_00707,Security & Safety,Community Safety,Protect public property by choosing to protect public property.
PSA_00708,Security & Safety,Public Safety,Avoid dangerous or restricted areas. Stay informed through official updates.
PSA_00709,Security & Safety,Emergency Preparedness,Do not wait for an emergency to prepare. Charge communication devices.
PSA_00710,Security & Safety,Emergency Preparedness,Do not wait for an emergency to prepare. Store clean drinking water.
PSA_00711,Security & Safety,Public Safety,Report unsafe conditions in stadiums promptly.
PSA_00712,Security & Safety,Crime Prevention,National Police Service reminds residents to report suspicious activity immediately.
PSA_00713,Security & Safety,Public Safety,Fire and Rescue Services urges workers to cooperate with emergency responders.
PSA_00714,Security & Safety,Personal Safety,"Families, protect yourself by choosing to keep emergency contacts available."
PSA_00715,Security & Safety,Road Safety,Reduce the risk of reckless driving. Avoid using your phone while driving.
PSA_00716,Security & Safety,Public Safety,Stay alert to unattended packages in stadiums.
PSA_00717,Security & Safety,Emergency Preparedness,Do not wait for an emergency to prepare. Keep emergency contacts accessible.
PSA_00718,Security & Safety,Road Safety,Avoid dangerous road behaviour. Avoid using your phone while driving.
PSA_00719,Security & Safety,Emergency Preparedness,"Know what to do before, during and after earthquakes."
PSA_00720,Security & Safety,Public Safety,County Security Office urges business owners to keep emergency numbers accessible.
PSA_00721,Security & Safety,Community Safety,Public participation can reduce unsafe public spaces. Assist vulnerable community members.
PSA_00722,Security & Safety,Emergency Preparedness,Prepare before chemical spills occurs. Keep emergency contacts accessible.
PSA_00723,Security & Safety,Public Safety,Protect yourself and others during public emergencies. Follow official safety instructions.
PSA_00724,Security & Safety,Public Safety,Emergency Medical Services reminds families to follow emergency procedures.
PSA_00725,Security & Safety,Public Safety,"During emergencies, remain calm and follow evacuation procedures."
PSA_00726,Security & Safety,Personal Safety,Reduce the risk of personal threats. Keep personal information private.
PSA_00727,Security & Safety,Personal Safety,National Police Service advises children to keep personal information private.
PSA_00728,Security & Safety,Fire Safety,"Students, help prevent flammable materials by choosing to practice fire evacuation procedures."
PSA_00729,Security & Safety,Road Safety,"Cyclists, help prevent traffic congestion by choosing to obey traffic rules."
PSA_00730,Security & Safety,Crime Prevention,Stay alert to public insecurity in shopping centres. Protect personal belongings.
PSA_00731,Security & Safety,Community Safety,"Neighbours, help reduce vandalism by choosing to support neighbourhood watch programmes."
PSA_00732,Security & Safety,Cyber Safety,ICT Authority advises social media users to verify suspicious messages before responding.
PSA_00733,Security & Safety,Fire Safety,Stay alert to fire risks in markets. Keep matches away from children.
PSA_00734,Security & Safety,Crime Prevention,Stay alert to fraud in parking areas. Cooperate with law enforcement.
PSA_00735,Security & Safety,Public Safety,Safety in public spaces is everyone's responsibility. Follow official safety instructions.
PSA_00736,Security & Safety,Crime Prevention,Protect yourself and others from burglary. Lock your doors and windows.
PSA_00737,Security & Safety,Personal Safety,Be cautious in workplaces. Keep emergency contacts available.
PSA_00738,Security & Safety,Cyber Safety,"Internet users, protect your digital accounts by choosing to protect confidential information."
PSA_00739,Security & Safety,Road Safety,Observe traffic rules and maintain your vehicle regularly.
PSA_00740,Security & Safety,Community Safety,"Together, communities can prevent poor lighting. Report suspicious behaviour."
PSA_00741,Security & Safety,Crime Prevention,Report suspicious activity and stay alert in crowded places.
PSA_00742,Security & Safety,Public Safety,Local Administration reminds residents to follow emergency procedures.
PSA_00743,Security & Safety,Community Safety,"Together, communities can prevent unsafe neighbourhoods. Protect public property."
PSA_00744,Security & Safety,Cyber Safety,Strengthen your cybersecurity by choosing to keep your software updated.
PSA_00745,Security & Safety,Crime Prevention,Stay alert to suspicious activity in business premises. Report crimes promptly.
PSA_00746,Security & Safety,Cyber Safety,Reduce the risk of financial scams. Enable two-factor authentication.
PSA_00747,Security & Safety,Fire Safety,Protect your family and property. Keep matches away from children.
PSA_00748,Security & Safety,Cyber Safety,Reduce the risk of fake websites. Report cybercrime immediately.
PSA_00749,Security & Safety,Cyber Safety,Protect yourself while using social media. Log out of shared devices.
PSA_00750,Security & Safety,Emergency Preparedness,Prepare before storms occurs. Keep essential medicines available.
PSA_00751,Security & Safety,Personal Safety,Your personal safety matters. Share your travel plans with someone you trust.
PSA_00752,Security & Safety,Crime Prevention,Community vigilance can prevent theft. Lock your doors and windows.
PSA_00753,Security & Safety,Cyber Safety,Report suspected weak passwords immediately.
PSA_00754,Security & Safety,Public Safety,Safety in public spaces is everyone's responsibility. Report unsafe conditions promptly.
PSA_00755,Security & Safety,Emergency Preparedness,Protect your household by choosing to keep essential medicines available.
PSA_00756,Security & Safety,Emergency Preparedness,Emergency preparedness saves lives. Follow evacuation instructions.
PSA_00757,Security & Safety,Road Safety,Avoid dangerous road behaviour. Drive within the speed limit.
PSA_00758,Security & Safety,Crime Prevention,"Commuters, help prevent pickpocketing by choosing to keep valuables out of sight."
PSA_00759,Security & Safety,Emergency Preparedness,Be prepared to leave workplaces safely. Charge communication devices.
PSA_00760,Security & Safety,Fire Safety,Stay alert to fire risks in homes. Switch off electrical appliances when not in use.
PSA_00761,Security & Safety,Fire Safety,"Tenants, help prevent unattended cooking by choosing to inspect electrical wiring regularly."
PSA_00762,Security & Safety,Crime Prevention,Stay alert to vehicle theft in workplaces. Keep valuables out of sight.
PSA_00763,Security & Safety,Crime Prevention,Neighbourhood Watch Group reminds commuters to report crimes promptly.
PSA_00764,Security & Safety,Community Safety,Report unsafe conditions in markets.
PSA_00765,Security & Safety,Public Safety,National Disaster Operations Centre urges commuters to report emergencies immediately.
PSA_00766,Security & Safety,Community Safety,Strong communities respond quickly to safety concerns. Keep public spaces clean.
PSA_00767,Security & Safety,Road Safety,Kenya National Highways Authority urges pedestrians to keep a safe following distance.
PSA_00768,Security & Safety,Emergency Preparedness,Public Safety Department advises teachers to assist vulnerable people during emergencies.
PSA_00769,Security & Safety,Road Safety,"Cyclists, help prevent reckless driving by choosing to obey traffic rules."
PSA_00770,Security & Safety,Cyber Safety,Protect yourself while using schools. Protect confidential information.
PSA_00771,Security & Safety,Crime Prevention,County Security Office urges commuters to protect personal belongings.
PSA_00772,Security & Safety,Emergency Preparedness,"During emergencies, remain calm and keep essential medicines available."
PSA_00773,Security & Safety,Personal Safety,Protect your personal information and share your travel plans with someone you trust.
PSA_00774,Security & Safety,Cyber Safety,Online safety starts with careful choices. Avoid sharing personal information online.
PSA_00775,Security & Safety,Public Safety,Help prevent unsafe public gatherings by choosing to remain calm during emergencies.
PSA_00776,Security & Safety,Fire Safety,Safe handling of electricity and flames prevents fires. Leave the building immediately if a fire starts.
PSA_00777,Security & Safety,Personal Safety,Be cautious in schools. Avoid walking alone in poorly lit areas.
PSA_00778,Security & Safety,Cyber Safety,Kenya Police Service reminds parents to protect confidential information.
PSA_00779,Security & Safety,Road Safety,Observe traffic rules and avoid using your phone while driving.
PSA_00780,Security & Safety,Personal Safety,"Members of the public, protect yourself by choosing to keep personal information private."
PSA_00781,Security & Safety,Crime Prevention,County Government urges families to report suspicious activity immediately.
PSA_00782,Security & Safety,Fire Safety,Prevent fire outbreaks before they start. Keep a fire extinguisher nearby.
PSA_00783,Security & Safety,Personal Safety,Your personal safety matters. Stay alert to your surroundings.
PSA_00784,Security & Safety,Road Safety,Stay alert on markets. Wear your seat belt.
PSA_00785,Security & Safety,Road Safety,Stay alert on highways. Cross the road at designated crossings.
PSA_00786,Security & Safety,Public Safety,Ministry of Interior reminds community members to follow emergency procedures.
PSA_00787,Security & Safety,Personal Safety,Avoid unsafe situations by choosing to share your travel plans with someone you trust.
PSA_00788,Security & Safety,Personal Safety,"During danger, remain calm and use trusted transport services."
PSA_00789,Security & Safety,Community Safety,Support vulnerable community members and encourage community participation.
PSA_00790,Security & Safety,Emergency Preparedness,Keep your family ready. Keep emergency contacts accessible.
PSA_00791,Security & Safety,Fire Safety,Stay alert to fire risks in schools. Switch off electrical appliances when not in use.
PSA_00792,Security & Safety,Crime Prevention,Protect yourself and others from pickpocketing. Share safety information with neighbours.
PSA_00793,Security & Safety,Personal Safety,Make personal safety a daily priority. Keep personal information private.
PSA_00794,Security & Safety,Public Safety,Help prevent emergency incidents by choosing to cooperate with emergency responders.
PSA_00795,Security & Safety,Crime Prevention,Do not ignore warning signs of vehicle theft. Lock your doors and windows.
PSA_00796,Security & Safety,Community Safety,Public participation can reduce unsafe neighbourhoods. Report safety concerns promptly.
PSA_00797,Security & Safety,Personal Safety,Be cautious in travel routes. Move to a safe place during danger.
PSA_00798,Security & Safety,Emergency Preparedness,Emergency preparedness saves lives. Keep emergency contacts accessible.
PSA_00799,Security & Safety,Crime Prevention,Support safer neighbourhoods by choosing to report suspicious activity immediately.
PSA_00800,Security & Safety,Community Safety,Community safety is everyone's responsibility. Participate in community safety meetings.
PSA_00801,Security & Safety,Fire Safety,Public Safety Department reminds business owners to call emergency services during a fire.
PSA_00802,Security & Safety,Emergency Preparedness,Prepare before heavy rainfall occurs. Know your evacuation route.
PSA_00803,Security & Safety,Cyber Safety,Reduce the risk of fake websites. Log out of shared devices.
PSA_00804,Security & Safety,Fire Safety,Stay alert to fire risks in apartment buildings. Keep emergency exits clear.
PSA_00805,Security & Safety,Public Safety,Help prevent unattended packages by choosing to report unsafe conditions promptly.
PSA_00806,Security & Safety,Fire Safety,National Disaster Operations Centre urges landlords to take fire safety seriously.
PSA_00807,Security & Safety,Community Safety,County Security Office reminds volunteers to support community safety initiatives.
PSA_00808,Security & Safety,Emergency Preparedness,Prepare before landslides occurs. Follow evacuation instructions.
PSA_00809,Security & Safety,Road Safety,"Before starting your journey, remember to drive within the speed limit."
PSA_00810,Security & Safety,Community Safety,County Security Office encourages community members to support neighbourhood watch programmes.
PSA_00811,Security & Safety,Emergency Preparedness,National Police Service advises residents to follow official emergency updates.
PSA_00812,Security & Safety,Personal Safety,Chief's Office reminds children that personal safety begins with awareness.
PSA_00813,Security & Safety,Personal Safety,Reduce the risk of unfamiliar strangers. Move to a safe place during danger.
PSA_00814,Security & Safety,Personal Safety,Reduce the risk of crowded places. Seek help from security officers.
PSA_00815,Security & Safety,Road Safety,Reduce the risk of unsafe overtaking. Drive within the speed limit.
PSA_00816,Security & Safety,Public Safety,Ministry of Interior reminds travellers to follow emergency procedures.
PSA_00817,Security & Safety,Emergency Preparedness,"During emergencies, remain calm and prepare an emergency kit."
PSA_00818,Security & Safety,Community Safety,Work with local authorities to prevent unsafe public spaces.
PSA_00819,Security & Safety,Crime Prevention,Help reduce burglary in public transport stations. Cooperate with law enforcement.
PSA_00820,Security & Safety,Road Safety,Public Transport Authority reminds school children that road safety saves lives.
PSA_00821,Security & Safety,Emergency Preparedness,Support vulnerable people during emergencies. Keep essential medicines available.
PSA_00822,Security & Safety,Cyber Safety,Public Safety Department advises internet users to use strong passwords.
PSA_00823,Security & Safety,Fire Safety,Prepare for fire emergencies by choosing to leave the building immediately if a fire starts.
PSA_00824,Security & Safety,Road Safety,"Pedestrians, help prevent road accidents by choosing to maintain your vehicle regularly."
PSA_00825,Security & Safety,Community Safety,Kenya Red Cross encourages families to encourage community participation.
PSA_00826,Security & Safety,Crime Prevention,Protect your property and remember to use secure parking areas.
PSA_00827,Security & Safety,Personal Safety,Avoid unsafe situations by choosing to seek help from security officers.
PSA_00828,Security & Safety,Public Safety,Emergency Medical Services reminds students to follow emergency procedures.
PSA_00829,Security & Safety,Emergency Preparedness,Follow official instructions during emergency situations.
PSA_00830,Security & Safety,Fire Safety,Keep emergency exits clear and leave the building immediately if a fire starts.
PSA_00831,Security & Safety,Crime Prevention,Community vigilance can prevent suspicious activity. Use secure parking areas.
PSA_00832,Security & Safety,Crime Prevention,Crime prevention starts with awareness. Verify identities before giving information.
PSA_00833,Security & Safety,Cyber Safety,Stay safe online and avoid unauthorised account access.
PSA_00834,Security & Safety,Road Safety,Road Safety Committee reminds motorcyclists that road safety saves lives.
PSA_00835,Security & Safety,Emergency Preparedness,"During emergencies, remain calm and store clean drinking water."
PSA_00836,Security & Safety,Public Safety,County Government urges workers to remain calm during emergencies.
PSA_00837,Security & Safety,Public Safety,Public Health Department urges students to assist vulnerable people safely.
PSA_00838,Security & Safety,Public Safety,Fire and Rescue Services reminds community members to follow emergency procedures.
PSA_00839,Security & Safety,Road Safety,Traffic Police reminds school children that road safety saves lives.
PSA_00840,Security & Safety,Road Safety,County Traffic Department urges passengers to maintain your vehicle regularly.
PSA_00841,Security & Safety,Road Safety,Emergency Medical Services urges motorcyclists to drive within the speed limit.
PSA_00842,Security & Safety,Crime Prevention,Community vigilance can prevent suspicious activity. Protect personal belongings.
PSA_00843,Security & Safety,Crime Prevention,"Members of the public, help prevent suspicious activity by choosing to share safety information with neighbours."
PSA_00844,Security & Safety,Community Safety,"Students, help reduce illegal dumping by choosing to cooperate with local authorities."
PSA_00845,Security & Safety,Crime Prevention,Community Policing Committee reminds business owners to stay alert in crowded places.
PSA_00846,Security & Safety,Personal Safety,Be cautious in bus stops. Keep emergency contacts available.
PSA_00847,Security & Safety,Road Safety,Safe roads depend on responsible choices. Wear your seat belt.
PSA_00848,Security & Safety,Fire Safety,Prepare for fire emergencies by choosing to call emergency services during a fire.
PSA_00849,Security & Safety,Community Safety,National Police Service reminds teachers to support community safety initiatives.
PSA_00850,Security & Safety,Fire Safety,"Residents, help prevent blocked emergency exits by choosing to keep emergency exits clear."
PSA_00851,Security & Safety,Crime Prevention,Report suspicious activity and verify identities before giving information.
PSA_00852,Security & Safety,Emergency Preparedness,Prepare before storms occurs. Follow evacuation instructions.
PSA_00853,Security & Safety,Emergency Preparedness,Protect your household by choosing to assist vulnerable people during emergencies.
PSA_00854,Security & Safety,Crime Prevention,Report suspicious activity and lock your doors and windows.
PSA_00855,Security & Safety,Community Safety,Protect public property by choosing to cooperate with local authorities.
PSA_00856,Security & Safety,Community Safety,"Residents, help reduce illegal dumping by choosing to keep public spaces clean."
PSA_00857,Security & Safety,Fire Safety,Kenya Red Cross reminds teachers to keep matches away from children.
PSA_00858,Security & Safety,Public Safety,Local Administration urges workers to avoid restricted areas.
PSA_00859,Security & Safety,Cyber Safety,Do not trust suspicious online messages. Use strong passwords.
PSA_00860,Security & Safety,Cyber Safety,Stay alert to online threats and log out of shared devices.
PSA_00861,Security & Safety,Road Safety,Road safety begins with responsible behaviour. Cross the road at designated crossings.
PSA_00862,Security & Safety,Fire Safety,Keep shopping centres safe from fire. Keep matches away from children.
PSA_00863,Security & Safety,Road Safety,"Road users, help prevent reckless driving by choosing to obey traffic rules."
PSA_00864,Security & Safety,Fire Safety,"During a fire emergency, remain calm and inspect electrical wiring regularly."
PSA_00865,Security & Safety,Cyber Safety,Report suspected identity theft immediately.
PSA_00866,Security & Safety,Personal Safety,"During danger, remain calm and keep personal information private."
PSA_00867,Security & Safety,Personal Safety,"If you feel unsafe, move to a safe place during danger."
PSA_00868,Security & Safety,Community Safety,Safer communities begin with cooperation. Protect public property.
PSA_00869,Security & Safety,Community Safety,Chief's Office reminds families to support community safety initiatives.
PSA_00870,Security & Safety,Cyber Safety,"Mobile banking users, protect your digital accounts by choosing to avoid sharing personal information online."
