psa_id,domain,subcategory,psa_text
PSA_01125,Governance,Elections and Voting,"Together, voters can reduce political incitement by choosing to vote peacefully."
PSA_01126,Governance,Human Rights,Promote responsible leadership in homes. Report rights violations.
PSA_01127,Governance,Anti-Corruption,Responsible citizens support transparency. Protect public resources.
PSA_01128,Governance,Elections and Voting,Support political tolerance. Report electoral offences.
PSA_01129,Governance,Public Service Delivery,Huduma Kenya: business owners should keep your documents safe to support citizen services.
PSA_01130,Governance,Elections and Voting,Promote responsible leadership in registration centres. Follow polling station instructions.
PSA_01131,Governance,Rule of Law,"For better governance in courts, citizens should report threats to witnesses."
PSA_01132,Governance,Civic Participation,Persons with disabilities can support public participation by choosing to respect different opinions.
PSA_01133,Governance,Elections and Voting,Use verified information when responding to electoral violence. Seek election information from official sources.
PSA_01134,Governance,Anti-Corruption,"According to Directorate of Criminal Investigations, public officers should request official receipts to help prevent illegal payments."
PSA_01135,Governance,Civic Participation,"Women, strengthen citizen engagement by choosing to ask questions about public projects."
PSA_01136,Governance,Transparency and Accountability,Public confidence grows when residents choose to promote openness.
PSA_01137,Governance,Rule of Law,Reduce the risk of crime. Obey the law.
PSA_01138,Governance,Disaster and Crisis Governance,Kenya Red Cross reminds the public that supporting emergency coordination benefits everyone.
PSA_01139,Governance,Transparency and Accountability,"In county assemblies, community members should verify budget information."
PSA_01140,Governance,Transparency and Accountability,Prevent unmonitored public projects in budget forums. Review official audit findings.
PSA_01141,Governance,Elections and Voting,"Together, voters can reduce electoral violence by choosing to participate peacefully in elections."
PSA_01142,Governance,Human Rights,County Government encourages support for equal opportunity. Respect the rights of others.
PSA_01143,Governance,Disaster and Crisis Governance,Build safer and fairer communities. Share verified information.
PSA_01144,Governance,Rule of Law,Judiciary: business owners should use recognised dispute-resolution channels to support public order.
PSA_01145,Governance,Elections and Voting,"In community halls, report concerns linked to ballot interference and participate peacefully in elections."
PSA_01146,Governance,Elections and Voting,Office of the Registrar of Political Parties: election officials should vote peacefully to support electoral integrity.
PSA_01147,Governance,Anti-Corruption,Prevent illegal payments in workplaces. Avoid unofficial intermediaries.
PSA_01148,Governance,Public Service Delivery,Youth can support government services by choosing to verify service information.
PSA_01149,Governance,Anti-Corruption,Good governance in public projects depends on responsible action. Use official payment channels.
PSA_01150,Governance,Disaster and Crisis Governance,"In counties, report concerns linked to building collapse and assist vulnerable neighbours."
PSA_01151,Governance,Human Rights,National Police Service urges members of the public to treat every person with dignity.
PSA_01152,Governance,Human Rights,Good governance in workplaces depends on responsible action. Support vulnerable groups.
PSA_01153,Governance,Human Rights,"In police stations, persons with disabilities should challenge harmful stereotypes."
PSA_01154,Governance,Transparency and Accountability,Parliament urges project committees to promote openness.
PSA_01155,Governance,Transparency and Accountability,County Assembly encourages support for budget accountability. Attend public budget meetings.
PSA_01156,Governance,Anti-Corruption,Promote responsible leadership in public projects. Use official payment channels.
PSA_01157,Governance,Elections and Voting,"According to Election Observation Groups, candidates should report threats or intimidation."
PSA_01158,Governance,Transparency and Accountability,Good governance in procurement offices depends on responsible action. Follow reporting procedures.
PSA_01159,Governance,Civic Participation,"For better governance in community halls, civil society groups should participate in community planning."
PSA_01160,Governance,Human Rights,"Together, refugees can reduce exploitation by choosing to support vulnerable groups."
PSA_01161,Governance,Human Rights,Good governance in health facilities depends on responsible action. Speak out against exploitation.
PSA_01162,Governance,Civic Participation,"To help prevent exclusion, local leaders should attend public participation meetings."
PSA_01163,Governance,Transparency and Accountability,"In counties, report concerns linked to unmonitored public projects and promote openness."
PSA_01164,Governance,Civic Participation,Support accountable leadership. Attend public participation meetings.
PSA_01165,Governance,Human Rights,"In communities, members of the public should respect the rights of others."
PSA_01166,Governance,Human Rights,Judiciary encourages support for dignity. Respect the rights of others.
PSA_01167,Governance,Disaster and Crisis Governance,"To help prevent fires, residents should follow official advisories."
PSA_01168,Governance,Civic Participation,Residents Associations encourages support for participatory governance. Submit feedback through official channels.
PSA_01169,Governance,Transparency and Accountability,Civil Society Organizations calls for responsible action in county assemblies. Verify budget information.
PSA_01170,Governance,Civic Participation,Protect community wellbeing by choosing to submit feedback through official channels.
PSA_01171,Governance,Transparency and Accountability,County Government reminds the public that supporting transparency benefits everyone.
PSA_01172,Governance,Public Service Delivery,Civil Registration Services reminds the public that supporting service accountability benefits everyone.
PSA_01173,Governance,Disaster and Crisis Governance,National Police Service urges drivers to follow instructions from emergency responders.
PSA_01174,Governance,Transparency and Accountability,Financial transparency depends on responsible choices. Keep public records accurate.
PSA_01175,Governance,Public Service Delivery,National Government Administration reminds the public that supporting efficiency benefits everyone.
PSA_01176,Governance,Civic Participation,Civil Society Organizations encourages support for inclusive governance. Encourage youth participation.
PSA_01177,Governance,Public Service Delivery,Government Service Centres encourages support for service delivery. Report unofficial charges.
PSA_01178,Governance,Civic Participation,Promote responsible leadership in county offices. Stay informed.
PSA_01179,Governance,Elections and Voting,Public confidence grows when community leaders choose to avoid spreading unverified election claims.
PSA_01180,Governance,Human Rights,"To help prevent gender-based violence, women should support vulnerable groups."
PSA_01181,Governance,Public Service Delivery,Protect community wellbeing by choosing to follow official procedures.
PSA_01182,Governance,Transparency and Accountability,"Members of the public, use official channels to support independent oversight."
PSA_01183,Governance,Civic Participation,"To help prevent political intolerance, business owners should review public proposals."
PSA_01184,Governance,Human Rights,Kenya National Commission on Human Rights calls for responsible action in workplaces. Challenge harmful stereotypes.
PSA_01185,Governance,Civic Participation,"Together, students can reduce disruptive conduct by choosing to stay informed."
PSA_01186,Governance,Elections and Voting,Protect community wellbeing by choosing to reject vote buying.
PSA_01187,Governance,Disaster and Crisis Governance,Help protect evacuation centres from building collapse. Share verified information.
PSA_01188,Governance,Civic Participation,Parliament calls for responsible action in schools. Stay informed.
PSA_01189,Governance,Anti-Corruption,Protect public trust in revenue collection points. Request official receipts.
PSA_01190,Governance,Human Rights,Promote responsible leadership in homes. Use official complaint channels.
PSA_01191,Governance,Human Rights,"In schools, report concerns linked to neglect of vulnerable persons and report discrimination."
PSA_01192,Governance,Anti-Corruption,Judiciary: contractors should protect public resources to support accountability.
PSA_01193,Governance,Civic Participation,Inclusive governance depends on responsible choices. Review public proposals.
PSA_01194,Governance,Human Rights,"According to National Gender and Equality Commission, citizens should respect the rights of others."
PSA_01195,Governance,Public Service Delivery,"Older persons, strengthen official procedures by choosing to confirm service requirements before travelling."
PSA_01196,Governance,Human Rights,Protect public trust in homes. Speak out against exploitation.
PSA_01197,Governance,Elections and Voting,Office of the Registrar of Political Parties urges eligible citizens to vote peacefully.
PSA_01198,Governance,Human Rights,Promote responsible leadership in health facilities. Seek legal assistance.
PSA_01199,Governance,Anti-Corruption,Prevent illegal payments in public projects. Request official receipts.
PSA_01200,Governance,Public Service Delivery,Responsible citizens support public service. Keep your documents safe.
PSA_01201,Governance,Disaster and Crisis Governance,"In public shelters, households should follow official advisories."
PSA_01202,Governance,Rule of Law,Responsible citizens support access to justice. Report crimes.
PSA_01203,Governance,Anti-Corruption,Public confidence grows when public officers choose to follow procurement rules.
PSA_01204,Governance,Disaster and Crisis Governance,Promote responsible leadership in schools. Keep emergency contacts available.
PSA_01205,Governance,Public Service Delivery,Protect community wellbeing by choosing to use official government channels.
PSA_01206,Governance,Civic Participation,Help protect ward meetings from low participation. Ask questions about public projects.
PSA_01207,Governance,Human Rights,Non-discrimination depends on responsible choices. Support vulnerable groups.
PSA_01208,Governance,Disaster and Crisis Governance,"In counties, members of the public should follow instructions from emergency responders."
PSA_01209,Governance,Rule of Law,Kenya Law Reform Commission calls for responsible action in roads. Report threats to witnesses.
PSA_01210,Governance,Anti-Corruption,Good governance in workplaces depends on responsible action. Request official receipts.
PSA_01211,Governance,Public Service Delivery,"According to Civil Registration Services, citizens should use authorised payment methods to help prevent discrimination in service delivery."
PSA_01212,Governance,Public Service Delivery,National Government Administration urges older persons to verify service information.
PSA_01213,Governance,Public Service Delivery,Prevent fraudulent services in government offices. Track your application using authorised platforms.
PSA_01214,Governance,Rule of Law,Responsible citizens support due process. Report crimes.
PSA_01215,Governance,Rule of Law,Support lawful conduct. Obey the law.
PSA_01216,Governance,Transparency and Accountability,Good governance in procurement offices depends on responsible action. Review official audit findings.
PSA_01217,Governance,Elections and Voting,"Youth, use official channels to keep campaign activities lawful."
PSA_01218,Governance,Rule of Law,Support legal accountability. Use recognised dispute-resolution channels.
PSA_01219,Governance,Disaster and Crisis Governance,Prevent fires in affected areas. Avoid restricted disaster areas.
PSA_01220,Governance,Public Service Delivery,"Together, residents can reduce poor service access by choosing to report poor service."
PSA_01221,Governance,Rule of Law,County Government encourages support for legal accountability. Obey the law.
PSA_01222,Governance,Public Service Delivery,Promote responsible leadership in Huduma Centres. Confirm service requirements before travelling.
PSA_01223,Governance,Transparency and Accountability,Support financial transparency. Keep public records accurate.
PSA_01224,Governance,Civic Participation,Community members can support public participation by choosing to review public proposals.
PSA_01225,Governance,Disaster and Crisis Governance,Kenya Meteorological Department calls for responsible action in schools. Identify safe evacuation routes.
PSA_01226,Governance,Public Service Delivery,Government Service Centres urges business owners to report unofficial charges.
PSA_01227,Governance,Human Rights,Support accountable leadership. Speak out against exploitation.
PSA_01228,Governance,Disaster and Crisis Governance,Reduce the risk of public health emergencies. Follow official advisories.
PSA_01229,Governance,Transparency and Accountability,County Government urges public officers to verify budget information.
PSA_01230,Governance,Public Service Delivery,"To help prevent fraudulent services, youth should follow official procedures."
PSA_01231,Governance,Disaster and Crisis Governance,Crisis communication depends on responsible choices. Follow instructions from emergency responders.
PSA_01232,Governance,Transparency and Accountability,"In public institutions, report concerns linked to poor accountability and attend public budget meetings."
PSA_01233,Governance,Disaster and Crisis Governance,Support accountable leadership. Identify safe evacuation routes.
PSA_01234,Governance,Civic Participation,Women can support community representation by choosing to engage peacefully.
PSA_01235,Governance,Transparency and Accountability,"To help prevent false reporting, community members should keep public records accurate."
PSA_01236,Governance,Human Rights,Prevent child abuse in health facilities. Challenge harmful stereotypes.
PSA_01237,Governance,Human Rights,Protect public trust in workplaces. Respect the rights of others.
PSA_01238,Governance,Elections and Voting,Voters can support free and fair elections by choosing to keep campaign activities lawful.
PSA_01239,Governance,Disaster and Crisis Governance,National Government reminds the public that supporting public safety benefits everyone.
PSA_01240,Governance,Anti-Corruption,Promote responsible leadership in public institutions. Follow procurement rules.
PSA_01241,Governance,Civic Participation,Protect community wellbeing by choosing to support inclusive participation.
PSA_01242,Governance,Anti-Corruption,County Government: citizens should keep transaction records to support public resources.
PSA_01243,Governance,Anti-Corruption,Integrity depends on responsible choices. Avoid unofficial intermediaries.
PSA_01244,Governance,Human Rights,Persons with disabilities can support equal opportunity by choosing to treat every person with dignity.
PSA_01245,Governance,Disaster and Crisis Governance,Good governance in affected areas depends on responsible action. Assist vulnerable neighbours.
PSA_01246,Governance,Transparency and Accountability,Support accountable leadership. Support independent oversight.
PSA_01247,Governance,Elections and Voting,Reduce the risk of voter intimidation. Verify your voter registration.
PSA_01248,Governance,Disaster and Crisis Governance,National Government encourages support for resilience. Evacuate when instructed.
PSA_01249,Governance,Transparency and Accountability,"According to Controller of Budget, journalists should report misuse of funds to help prevent misuse of public funds."
PSA_01250,Governance,Transparency and Accountability,Build safer and fairer communities. Report procurement irregularities.
PSA_01251,Governance,Rule of Law,Build safer and fairer communities. Avoid mob justice.
PSA_01252,Governance,Public Service Delivery,"For better governance in online government portals, parents should confirm service requirements before travelling."
PSA_01253,Governance,Civic Participation,Responsible citizens support community representation. Attend public participation meetings.
PSA_01254,Governance,Rule of Law,"In communities, employers should seek legal assistance."
PSA_01255,Governance,Disaster and Crisis Governance,Promote responsible leadership in counties. Avoid restricted disaster areas.
PSA_01256,Governance,Anti-Corruption,Kenya Revenue Authority encourages support for financial oversight. Avoid unofficial intermediaries.
PSA_01257,Governance,Disaster and Crisis Governance,Promote responsible leadership in public shelters. Share verified information.
PSA_01258,Governance,Rule of Law,Reduce the risk of violence. Cooperate with authorities.
PSA_01259,Governance,Elections and Voting,National Cohesion and Integration Commission calls for responsible action in polling stations. Report electoral offences.
PSA_01260,Governance,Civic Participation,"In ward meetings, community members should attend public participation meetings."
PSA_01261,Governance,Elections and Voting,Civil Society Organizations urges first-time voters to report threats or intimidation.
PSA_01262,Governance,Public Service Delivery,"Business owners, strengthen service accountability by choosing to use authorised payment methods."
PSA_01263,Governance,Transparency and Accountability,"Civil society groups, strengthen financial transparency by choosing to review official audit findings."
PSA_01264,Governance,Human Rights,"In service centres, report concerns linked to gender-based violence and challenge harmful stereotypes."
PSA_01265,Governance,Anti-Corruption,Directorate of Criminal Investigations urges business owners to avoid unofficial intermediaries.
PSA_01266,Governance,Rule of Law,Help protect public spaces from disregard for court orders. Avoid mob justice.
PSA_01267,Governance,Public Service Delivery,"Together, residents can reduce identity theft by choosing to report unofficial charges."
PSA_01268,Governance,Elections and Voting,Community Peace Committees calls for responsible action in polling stations. Avoid spreading unverified election claims.
PSA_01269,Governance,Elections and Voting,Build safer and fairer communities. Seek election information from official sources.
PSA_01270,Governance,Elections and Voting,Help protect registration centres from voter suppression. Respect voters with different political views.
PSA_01271,Governance,Disaster and Crisis Governance,Help protect schools from fires. Report emergencies.
PSA_01272,Governance,Civic Participation,County Assembly calls for responsible action in county offices. Verify information before public meetings.
PSA_01273,Governance,Elections and Voting,Office of the Registrar of Political Parties urges persons with disabilities to reject vote buying.
PSA_01274,Governance,Rule of Law,"To help prevent crime, employees should follow lawful instructions."
PSA_01275,Governance,Civic Participation,Protect public trust in ward meetings. Review public proposals.
PSA_01276,Governance,Public Service Delivery,Huduma Kenya reminds the public that supporting accessible services benefits everyone.
PSA_01277,Governance,Public Service Delivery,Use verified information when responding to unofficial charges. Use authorised payment methods.
PSA_01278,Governance,Elections and Voting,"Together, youth can reduce election misinformation by choosing to respect election results."
PSA_01279,Governance,Disaster and Crisis Governance,"In affected areas, households should store clean drinking water."
PSA_01280,Governance,Transparency and Accountability,Community members can support financial transparency by choosing to attend public budget meetings.
PSA_01281,Governance,Disaster and Crisis Governance,Public safety depends on responsible choices. Follow instructions from emergency responders.
PSA_01282,Governance,Human Rights,Dignity depends on responsible choices. Use official complaint channels.
PSA_01283,Governance,Public Service Delivery,"Persons with disabilities, strengthen service delivery by choosing to protect your personal information."
PSA_01284,Governance,Public Service Delivery,Help protect online government portals from poor service access. Request an official receipt.
PSA_01285,Governance,Human Rights,Promote responsible leadership in workplaces. Promote equality.
PSA_01286,Governance,Anti-Corruption,Promote responsible leadership in procurement offices. Verify procurement information.
PSA_01287,Governance,Public Service Delivery,Help protect county offices from corrupt service practices. Report unofficial charges.
PSA_01288,Governance,Transparency and Accountability,Help protect government offices from misuse of public funds. Promote openness.
PSA_01289,Governance,Anti-Corruption,Contractors can support responsible procurement by choosing to verify procurement information.
PSA_01290,Governance,Transparency and Accountability,Support accountable leadership. Follow reporting procedures.
PSA_01291,Governance,Elections and Voting,Community Peace Committees calls for responsible action in polling stations. Respect voters with different political views.
PSA_01292,Governance,Human Rights,Community leaders can support dignity by choosing to treat every person with dignity.
PSA_01293,Governance,Anti-Corruption,Anti-corruption depends on responsible choices. Report suspicious transactions.
PSA_01294,Governance,Elections and Voting,County Government encourages support for informed voting. Report electoral offences.
PSA_01295,Governance,Transparency and Accountability,Commission on Administrative Justice: residents should monitor public projects to support budget accountability.
PSA_01296,Governance,Rule of Law,"Residents, strengthen rule of law by choosing to report crimes."
PSA_01297,Governance,Rule of Law,"For better governance in public spaces, local leaders should report crimes."
PSA_01298,Governance,Rule of Law,"In public spaces, local leaders should respect court decisions."
PSA_01299,Governance,Elections and Voting,"For better governance in wards, political party supporters should avoid spreading unverified election claims."
PSA_01300,Governance,Human Rights,Support accountable leadership. Treat every person with dignity.
PSA_01301,Governance,Public Service Delivery,"Service users, use official channels to use official government channels."
PSA_01302,Governance,Elections and Voting,Promote responsible leadership in registration centres. Report electoral offences.
PSA_01303,Governance,Civic Participation,Use verified information when responding to exclusion. Verify information before public meetings.
PSA_01304,Governance,Anti-Corruption,Support accountable leadership. Declare conflicts of interest.
PSA_01305,Governance,Human Rights,"Women, use official channels to support equal access to services."
PSA_01306,Governance,Disaster and Crisis Governance,"To help prevent fires, residents should report emergencies."
PSA_01307,Governance,Disaster and Crisis Governance,"Community members, use official channels to share verified information."
PSA_01308,Governance,Transparency and Accountability,Controller of Budget encourages support for good governance. Report misuse of funds.
PSA_01309,Governance,Rule of Law,Protect public trust in local justice centres. Report crimes.
PSA_01310,Governance,Rule of Law,Prevent mob justice in local justice centres. Report threats to witnesses.
PSA_01311,Governance,Transparency and Accountability,Support accountable leadership. Keep public records accurate.
PSA_01312,Governance,Elections and Voting,Protect community wellbeing by choosing to report threats or intimidation.
PSA_01313,Governance,Public Service Delivery,"Persons with disabilities, strengthen service delivery by choosing to keep your documents safe."
PSA_01314,Governance,Human Rights,"To help prevent hate speech, employees should report discrimination."
PSA_01315,Governance,Public Service Delivery,"According to Public Service Commission, citizens should track your application using authorised platforms to help prevent identity theft."
PSA_01316,Governance,Public Service Delivery,"To help prevent lost application records, older persons should confirm service requirements before travelling."
PSA_01317,Governance,Rule of Law,Build safer and fairer communities. Respect due process.
PSA_01318,Governance,Civic Participation,Strong institutions depend on informed citizens. Attend public participation meetings.
PSA_01319,Governance,Transparency and Accountability,"For better governance in communities, project committees should promote openness."
PSA_01320,Governance,Human Rights,"In communities, persons with disabilities should speak out against exploitation."
PSA_01321,Governance,Rule of Law,Public confidence grows when residents choose to resolve disputes peacefully.
PSA_01322,Governance,Rule of Law,Support due process. Report crimes.
PSA_01323,Governance,Civic Participation,Protect public trust in public forums. Support inclusive participation.
PSA_01324,Governance,Human Rights,"According to Kenya National Commission on Human Rights, community leaders should support equal access to services to help prevent human rights violations."
PSA_01325,Governance,Transparency and Accountability,"To help prevent poor accountability, community members should ask for project updates."
PSA_01326,Governance,Disaster and Crisis Governance,Promote responsible leadership in public shelters. Follow official advisories.
PSA_01327,Governance,Anti-Corruption,Public confidence grows when county employees choose to follow procurement rules.
PSA_01328,Governance,Disaster and Crisis Governance,Prevent severe storms in schools. Assist vulnerable neighbours.
PSA_01329,Governance,Transparency and Accountability,Responsible citizens support open government. Ask for project updates.
PSA_01330,Governance,Anti-Corruption,Promote responsible leadership in revenue collection points. Request official receipts.
PSA_01331,Governance,Public Service Delivery,Ministry of Public Service encourages support for service delivery. Report poor service.
PSA_01332,Governance,Public Service Delivery,National Registration Bureau: parents should confirm service requirements before travelling to support official procedures.
PSA_01333,Governance,Civic Participation,"To help prevent misinformation, residents should submit feedback through official channels."
PSA_01334,Governance,Transparency and Accountability,Use verified information when responding to delayed financial reports. Keep public records accurate.
PSA_01335,Governance,Civic Participation,Public confidence grows when local leaders choose to engage peacefully.
PSA_01336,Governance,Civic Participation,Use verified information when responding to public apathy. Attend public participation meetings.
PSA_01337,Governance,Transparency and Accountability,"Members of the public, strengthen budget accountability by choosing to verify budget information."
PSA_01338,Governance,Human Rights,Help protect schools from denial of services. Speak out against exploitation.
PSA_01339,Governance,Human Rights,"Refugees, strengthen legal protection by choosing to report discrimination."
PSA_01340,Governance,Public Service Delivery,Public Service Commission calls for responsible action in public hospitals. Report poor service.
PSA_01341,Governance,Anti-Corruption,Public Procurement Regulatory Authority urges business owners to report corruption.
PSA_01342,Governance,Anti-Corruption,Ethics and Anti-Corruption Commission urges procurement officers to verify procurement information.
PSA_01343,Governance,Anti-Corruption,Controller of Budget: suppliers should keep transaction records to support public resources.
PSA_01344,Governance,Civic Participation,Strong institutions depend on informed citizens. Participate in community planning.
PSA_01345,Governance,Anti-Corruption,"To help prevent fraud, procurement officers should report corruption."
PSA_01346,Governance,Anti-Corruption,Protect community wellbeing by choosing to keep transaction records.
PSA_01347,Governance,Transparency and Accountability,"In government offices, residents should report misuse of funds."
PSA_01348,Governance,Disaster and Crisis Governance,Build safer and fairer communities. Follow instructions from emergency responders.
PSA_01349,Governance,Disaster and Crisis Governance,"To help prevent floods, community members should share verified information."
PSA_01350,Governance,Transparency and Accountability,Prevent conflicts of interest in government offices. Review official audit findings.
PSA_01351,Governance,Rule of Law,National Police Service: business owners should report threats to witnesses to support legal rights.
PSA_01352,Governance,Transparency and Accountability,"In counties, civil society groups should request public information."
PSA_01353,Governance,Anti-Corruption,Promote responsible leadership in public institutions. Protect public resources.
PSA_01354,Governance,Rule of Law,Good governance in business premises depends on responsible action. Avoid mob justice.
PSA_01355,Governance,Anti-Corruption,Use verified information when responding to fraud. Request official receipts.
PSA_01356,Governance,Civic Participation,Youth Councils reminds the public that supporting public consultation benefits everyone.
PSA_01357,Governance,Transparency and Accountability,Use verified information when responding to poor accountability. Report misuse of funds.
PSA_01358,Governance,Anti-Corruption,Help protect procurement offices from abuse of office. Report corruption.
PSA_01359,Governance,Transparency and Accountability,"In county assemblies, report concerns linked to lack of transparency and verify budget information."
PSA_01360,Governance,Transparency and Accountability,Prevent delayed financial reports in public institutions. Report misuse of funds.
PSA_01361,Governance,Civic Participation,Public confidence grows when residents choose to engage peacefully.
PSA_01362,Governance,Human Rights,Children Services encourages support for social inclusion. Promote equality.
PSA_01363,Governance,Elections and Voting,Parliament reminds the public that supporting electoral integrity benefits everyone.
PSA_01364,Governance,Transparency and Accountability,Civil Society Organizations urges residents to promote openness.
PSA_01365,Governance,Elections and Voting,"According to National Police Service, political party supporters should report electoral offences to help prevent ballot interference."
PSA_01366,Governance,Elections and Voting,"According to Office of the Registrar of Political Parties, election officials should vote peacefully to help prevent ballot interference."
PSA_01367,Governance,Transparency and Accountability,Transparency depends on responsible choices. Report procurement irregularities.
PSA_01368,Governance,Rule of Law,National Legal Aid Service urges youth to follow lawful instructions.
PSA_01369,Governance,Civic Participation,"Citizens, strengthen community representation by choosing to stay informed."
PSA_01370,Governance,Anti-Corruption,Good governance in government offices depends on responsible action. Verify procurement information.
PSA_01371,Governance,Human Rights,Help protect service centres from neglect of vulnerable persons. Seek legal assistance.
PSA_01372,Governance,Transparency and Accountability,"Members of the public, use official channels to attend public budget meetings."
PSA_01373,Governance,Disaster and Crisis Governance,Good governance in public shelters depends on responsible action. Identify safe evacuation routes.
PSA_01374,Governance,Rule of Law,"In public spaces, employers should respect due process."
PSA_01375,Governance,Disaster and Crisis Governance,National Disaster Operations Centre: volunteers should follow official advisories to support early warning.
PSA_01376,Governance,Disaster and Crisis Governance,Promote responsible leadership in schools. Prepare emergency supplies.
PSA_01377,Governance,Disaster and Crisis Governance,Good governance in public shelters depends on responsible action. Prepare emergency supplies.
PSA_01378,Governance,Public Service Delivery,Ministry of Public Service urges residents to use official government channels.
PSA_01379,Governance,Disaster and Crisis Governance,Protect public trust in communities. Identify safe evacuation routes.
PSA_01380,Governance,Human Rights,"According to County Government, children should protect children from abuse."
PSA_01381,Governance,Disaster and Crisis Governance,National Government: local leaders should evacuate when instructed to support early warning.
PSA_01382,Governance,Rule of Law,Prevent disregard for court orders in workplaces. Cooperate with authorities.
PSA_01383,Governance,Human Rights,"To help prevent human rights violations, citizens should speak out against exploitation."
PSA_01384,Governance,Elections and Voting,Good governance in registration centres depends on responsible action. Reject vote buying.
PSA_01385,Governance,Civic Participation,"Together, business owners can reduce poor representation by choosing to submit feedback through official channels."
PSA_01386,Governance,Rule of Law,Promote responsible leadership in police stations. Cooperate with authorities.
PSA_01387,Governance,Civic Participation,"According to Civil Society Organizations, persons with disabilities should participate in community planning to help prevent misinformation."
PSA_01388,Governance,Disaster and Crisis Governance,County Government urges residents to follow instructions from emergency responders.
PSA_01389,Governance,Anti-Corruption,"Citizens, use official channels to keep transaction records."
PSA_01390,Governance,Elections and Voting,"First-time voters, use official channels to follow polling station instructions."
PSA_01391,Governance,Rule of Law,"To help prevent mob justice, local leaders should respect due process."
PSA_01392,Governance,Rule of Law,Good governance in workplaces depends on responsible action. Protect evidence.
PSA_01393,Governance,Transparency and Accountability,"To help prevent hidden information, public officers should verify budget information."
PSA_01394,Governance,Rule of Law,Protect public trust in public spaces. Cooperate with authorities.
PSA_01395,Governance,Disaster and Crisis Governance,"Together, volunteers can reduce building collapse by choosing to store clean drinking water."
PSA_01396,Governance,Public Service Delivery,Support accountable leadership. Use authorised payment methods.
PSA_01397,Governance,Anti-Corruption,Reduce the risk of misuse of public funds. Declare conflicts of interest.
PSA_01398,Governance,Civic Participation,Use verified information when responding to political intolerance. Ask questions about public projects.
PSA_01399,Governance,Disaster and Crisis Governance,Strong institutions depend on informed citizens. Share verified information.
PSA_01400,Governance,Anti-Corruption,Controller of Budget encourages support for public resources. Report suspicious transactions.
PSA_01401,Governance,Rule of Law,Reduce the risk of unlawful detention. Obey the law.
PSA_01402,Governance,Public Service Delivery,Public confidence grows when youth choose to verify service information.
PSA_01403,Governance,Elections and Voting,"In counties, political party supporters should report electoral offences."
PSA_01404,Governance,Rule of Law,"Business owners, strengthen due process by choosing to avoid mob justice."
PSA_01405,Governance,Elections and Voting,Support accountable leadership. Seek election information from official sources.
PSA_01406,Governance,Public Service Delivery,Public confidence grows when business owners choose to confirm service requirements before travelling.
PSA_01407,Governance,Transparency and Accountability,Community members can support open government by choosing to keep public records accurate.
PSA_01408,Governance,Civic Participation,Inclusive governance depends on responsible choices. Share constructive views.
PSA_01409,Governance,Human Rights,"In health facilities, report concerns linked to hate speech and use official complaint channels."
PSA_01410,Governance,Elections and Voting,"Eligible citizens, use official channels to report electoral offences."
PSA_01411,Governance,Transparency and Accountability,"For better governance in public institutions, members of the public should report procurement irregularities."
PSA_01412,Governance,Human Rights,National Gender and Equality Commission calls for responsible action in service centres. Speak out against exploitation.
PSA_01413,Governance,Elections and Voting,Office of the Registrar of Political Parties calls for responsible action in community halls. Reject vote buying.
PSA_01414,Governance,Rule of Law,"Together, youth can reduce witness intimidation by choosing to use recognised dispute-resolution channels."
PSA_01415,Governance,Elections and Voting,"Persons with disabilities, strengthen electoral integrity by choosing to report electoral offences."
PSA_01416,Governance,Anti-Corruption,"To help prevent bribery, members of the public should verify procurement information."
PSA_01417,Governance,Public Service Delivery,Huduma Kenya: service users should confirm service requirements before travelling to support government services.
PSA_01418,Governance,Public Service Delivery,Strong institutions depend on informed citizens. Protect your personal information.
PSA_01419,Governance,Public Service Delivery,Government Service Centres calls for responsible action in service centres. Report unofficial charges.
PSA_01420,Governance,Disaster and Crisis Governance,Help protect evacuation centres from disease outbreaks. Assist vulnerable neighbours.
PSA_01421,Governance,Civic Participation,Civil Society Organizations encourages support for participatory governance. Verify information before public meetings.
PSA_01422,Governance,Rule of Law,Due process depends on responsible choices. Report threats to witnesses.
PSA_01423,Governance,Human Rights,Reduce the risk of denial of services. Protect children from abuse.
PSA_01424,Governance,Disaster and Crisis Governance,Build safer and fairer communities. Assist vulnerable neighbours.
PSA_01425,Governance,Disaster and Crisis Governance,National Disaster Operations Centre urges local leaders to report emergencies.
PSA_01426,Governance,Anti-Corruption,Prevent abuse of office in procurement offices. Report suspicious transactions.
PSA_01427,Governance,Public Service Delivery,Promote responsible leadership in registration offices. Request an official receipt.
PSA_01428,Governance,Anti-Corruption,Kenya Revenue Authority encourages support for financial oversight. Request official receipts.
PSA_01429,Governance,Anti-Corruption,Promote responsible leadership in service centres. Cooperate with authorised investigations.
PSA_01430,Governance,Transparency and Accountability,"According to Civil Society Organizations, members of the public should verify budget information."
PSA_01431,Governance,Elections and Voting,"According to National Cohesion and Integration Commission, first-time voters should vote peacefully to help prevent electoral violence."
PSA_01432,Governance,Civic Participation,"According to Parliament, community members should stay informed."
PSA_01433,Governance,Rule of Law,National Police Service reminds the public that supporting access to justice benefits everyone.
PSA_01434,Governance,Elections and Voting,Build safer and fairer communities. Vote peacefully.
PSA_01435,Governance,Civic Participation,Parliament: local leaders should support inclusive participation to support community dialogue.
